timestamp_ms,value
1702327296555,3358
1702327296568,3422
1702327296580,3454
1702327296593,3518
1702327296610,3622
1702327296623,3694
1702327296635,3738
1702327296653,3822
1702327296665,3862
1702327296677,3886
1702327296706,3950
1702327296719,3966
1702327296731,3998
1702327296749,4054
1702327296761,4086
1702327296774,4126
1702327296791,4150
1702327296804,4190
1702327296816,4222
1702327296834,4214
1702327296857,4246
1702327296870,4246
1702327296887,4254
1702327296900,4270
1702327296912,4286
1702327296930,4286
1702327296942,4318
1702327296955,4318
1702327296970,4318
1702327296985,4334
1702327297008,4334
1702327297021,4334
1702327297038,4334
1702327297051,4334
1702327297063,4334
1702327297081,4334
1702327297093,4334
1702327297106,4334
1702327297123,4318
1702327297136,4310
1702327297159,4310
1702327297177,4282
1702327297189,4286
1702327297202,4278
1702327297219,4262
1702327297232,4254
1702327297244,4254
1702327297262,4222
1702327297274,4222
1702327297287,4206
1702327297315,4190
1702327297328,4182
1702327297340,4174
1702327297358,4142
1702327297370,4142
1702327297383,4134
1702327297400,4094
1702327297413,4086
1702327297425,4086
1702327297443,4062
1702327297467,4014
1702327297479,4006
1702327297497,3998
1702327297509,3958
1702327297521,3934
1702327297534,3934
1702327297551,3914
1702327297564,3886
1702327297576,3886
1702327297594,3838
1702327297618,3806
1702327297630,3804
1702327297648,3766
1702327297660,3758
1702327297672,3758
1702327297690,3818
1702327297703,3862
1702327297715,3902
1702327297733,4014
1702327297745,4078
1702327297777,4190
1702327297789,4222
1702327297807,4254
1702327297819,4286
1702327297832,4318
1702327297849,4334
1702327297862,4374
1702327297874,4398
1702327297892,4410
1702327297905,4442
1702327297928,4470
1702327297946,4478
1702327297958,4462
1702327297971,4446
1702327297988,4446
1702327298001,4430
1702327298013,4414
1702327298026,4414
1702327298043,4414
1702327298056,4414
1702327298079,4414
1702327298097,4414
1702327298109,4406
1702327298122,4398
1702327298139,4398
1702327298152,4382
1702327298165,4382
1702327298182,4350
1702327298194,4342
1702327298207,4334
1702327298235,4286
1702327298248,4278
1702327298260,4270
1702327298278,4246
1702327298291,4238
1702327298303,4222
1702327298321,4214
1702327298333,4206
1702327298345,4206
1702327298363,4190
1702327298386,4158
1702327298409,4138
1702327298430,4138
1702327298460,4090
1702327298485,4078
1702327298505,4054
1702327298525,4030
1702327298550,3990
1702327298577,3966
1702327298602,3918
1702327298633,3886
1702327298653,3862
1702327298678,3818
1702327298698,3798
1702327298718,3774
1702327298742,3710
1702327298773,3670
1702327298793,3646
1702327298822,3606
1702327298847,3574
1702327298878,3610
1702327298908,3726
1702327298923,3838
1702327298940,3902
1702327298953,3990
1702327298965,4030
1702327298978,4054
1702327298995,4090
1702327299008,4094
1702327299020,4094
1702327299048,4158
1702327299061,4174
1702327299074,4190
1702327299091,4206
1702327299104,4222
1702327299117,4222
1702327299134,4222
1702327299146,4222
1702327299159,4222
1702327299176,4206
1702327299200,4190
1702327299219,4190
1702327299232,4190
1702327299244,4202
1702327299262,4190
1702327299274,4202
1702327299287,4182
1702327299304,4190
1702327299317,4190
1702327299329,4174
1702327299358,4142
1702327299379,4142
1702327299392,4094
1702327299404,4094
1702327299422,4078
1702327299434,4062
1702327299447,4030
1702327299464,4030
1702327299477,4006
1702327299489,3998
1702327299518,3966
1702327299530,3946
1702327299543,3934
1702327299555,3918
1702327299573,3886
1702327299585,3870
1702327299598,3870
1702327299615,3838
1702327299628,3822
1702327299640,3806
1702327299669,3758
1702327299681,3742
1702327299694,3734
1702327299711,3710
1702327299724,3694
1702327299736,3694
1702327299754,3670
1702327299766,3646
1702327299779,3630
1702327299796,3626
1702327299820,3566
1702327299833,3550
1702327299850,3534
1702327299862,3518
1702327299875,3502
1702327299893,3502
1702327299905,3518
1702327299917,3566
1702327299935,3582
1702327299947,3710
1702327299971,3822
1702327299989,3870
1702327300001,3958
1702327300014,3982
1702327300031,4014
1702327300044,4046
1702327300056,4062
1702327300068,4086
1702327300086,4094
1702327300098,4142
1702327300122,4186
1702327300140,4206
1702327300152,4222
1702327300165,4222
1702327300186,4222
1702327300203,4214
1702327300216,4206
1702327300228,4206
1702327300246,4202
1702327300258,4202
1702327300282,4190
1702327300300,4206
1702327300312,4202
1702327300325,4206
1702327300342,4190
1702327300355,4206
1702327300367,4190
1702327300385,4182
1702327300397,4174
1702327300410,4158
1702327300438,4126
1702327300451,4094
1702327300464,4094
1702327300481,4094
1702327300493,4078
1702327300506,4078
1702327300523,4062
1702327300536,4046
1702327300548,4046
1702327300566,4030
1702327300589,3998
1702327300602,3990
1702327300619,3966
1702327300632,3934
1702327300644,3926
1702327300657,3902
1702327300674,3886
1702327300687,3862
1702327300699,3838
1702327300717,3806
1702327300740,3766
1702327300753,3742
1702327300770,3706
1702327300783,3678
1702327300796,3662
1702327300813,3630
1702327300826,3630
1702327300838,3614
1702327300855,3582
1702327300868,3614
1702327300891,3670
1702327300909,3766
1702327300921,3822
1702327300934,3886
1702327300952,3990
1702327300964,4030
1702327300984,4094
1702327300996,4126
1702327301009,4158
1702327301026,4190
1702327301050,4238
1702327301063,4270
1702327301080,4310
1702327301092,4334
1702327301105,4350
1702327301123,4398
1702327301135,4382
1702327301147,4398
1702327301165,4398
1702327301177,4374
1702327301201,4350
1702327301219,4334
1702327301231,4318
1702327301244,4310
1702327301261,4318
1702327301274,4302
1702327301286,4286
1702327301304,4286
1702327301316,4270
1702327301328,4270
1702327301357,4246
1702327301365,4238
1702327301380,4206
1702327301392,4206
1702327301405,4190
1702327301422,4158
1702327301435,4142
1702327301447,4094
1702327301465,4094
1702327301477,4078
1702327301501,4030
1702327301519,4026
1702327301531,4010
1702327301544,4014
1702327301561,3966
1702327301574,3966
1702327301586,3966
1702327301604,3950
1702327301616,3934
1702327301628,3902
1702327301657,3862
1702327301670,3820
1702327301682,3790
1702327301699,3774
1702327301712,3742
1702327301725,3726
1702327301742,3702
1702327301754,3662
1702327301775,3646
1702327301787,3614
1702327301811,3582
1702327301828,3566
1702327301841,3550
1702327301853,3542
1702327301871,3550
1702327301883,3582
1702327301896,3614
1702327301913,3662
1702327301926,3774
1702327301938,3838
1702327301967,3946
1702327301979,4030
1702327301992,4062
1702327302011,4094
1702327302023,4142
1702327302036,4158
1702327302053,4214
1702327302066,4246
1702327302078,4270
1702327302096,4318
1702327302119,4350
1702327302132,4374
1702327302149,4366
1702327302162,4374
1702327302174,4366
1702327302191,4350
1702327302204,4350
1702327302217,4350
1702327302234,4350
1702327302246,4350
1702327302270,4374
1702327302287,4374
1702327302300,4382
1702327302312,4382
1702327302330,4382
1702327302343,4398
1702327302356,4398
1702327302373,4394
1702327302385,4398
1702327302398,4398
1702327302426,4382
1702327302439,4350
1702327302460,4270
1702327302472,4238
1702327302485,4190
1702327302502,4094
1702327302515,4054
1702327302527,3998
1702327302545,3918
1702327302557,3878
1702327302588,3766
1702327302601,3710
1702327302613,3670
1702327302631,3582
1702327302643,3566
1702327302656,3534
1702327302673,3470
1702327302686,3438
1702327302698,3406
1702327302716,3374
1702327302739,3326
1702327302752,3310
1702327302769,3278
1702327302782,3262
1702327302795,3254
1702327302812,3230
1702327302825,3214
1702327302837,3214
1702327302855,3214
1702327302867,3190
1702327302891,3182
1702327302908,3158
1702327302921,3146
1702327302934,3134
1702327302951,3118
1702327302964,3102
1702327302976,3094
1702327302993,3070
1702327303006,3050
1702327303019,3022
1702327303047,3006
1702327303060,3038
1702327303072,3054
1702327303089,3094
1702327303102,3198
1702327303114,3262
1702327303127,3322
1702327303145,3406
1702327303157,3438
1702327303175,3454
1702327303198,3534
1702327303211,3518
1702327303228,3542
1702327303241,3550
1702327303253,3566
1702327303266,3566
1702327303283,3582
1702327303296,3582
1702327303308,3582
1702327303326,3566
1702327303349,3546
1702327303361,3518
1702327303382,3510
1702327303394,3518
1702327303412,3518
1702327303424,3534
1702327303442,3518
1702327303454,3534
1702327303467,3534
1702327303479,3518
1702327303508,3518
1702327303520,3518
1702327303540,3494
1702327303552,3478
1702327303565,3478
1702327303582,3454
1702327303595,3446
1702327303607,3438
1702327303625,3414
1702327303637,3406
1702327303661,3374
1702327303679,3358
1702327303691,3326
1702327303703,3326
1702327303721,3294
1702327303734,3286
1702327303746,3278
1702327303763,3254
1702327303776,3230
1702327303788,3222
1702327303817,3182
1702327303830,3150
1702327303842,3134
1702327303860,3110
1702327303872,3070
1702327303885,3054
1702327303902,3038
1702327303914,3006
1702327303927,2990
1702327303939,2972
1702327303968,2910
1702327303981,2894
1702327303998,2870
1702327304011,2814
1702327304023,2806
1702327304036,2794
1702327304053,2742
1702327304066,2718
1702327304078,2702
1702327304096,2654
1702327304119,2622
1702327304132,2622
1702327304149,2646
1702327304162,2686
1702327304183,2794
1702327304195,2854
1702327304213,2902
1702327304225,3038
1702327304238,3070
1702327304255,3126
1702327304279,3230
1702327304291,3254
1702327304309,3294
1702327304321,3326
1702327304334,3350
1702327304351,3374
1702327304364,3422
1702327304376,3446
1702327304394,3478
1702327304406,3502
1702327304430,3502
1702327304447,3502
1702327304455,3502
1702327304470,3486
1702327304482,3482
1702327304495,3478
1702327304513,3478
1702327304525,3470
1702327304538,3486
1702327304555,3486
1702327304579,3486
1702327304591,3486
1702327304609,3454
1702327304621,3454
1702327304634,3446
1702327304651,3434
1702327304664,3422
1702327304676,3414
1702327304694,3390
1702327304706,3382
1702327304730,3350
1702327304747,3342
1702327304760,3322
1702327304772,3310
1702327304790,3310
1702327304802,3286
1702327304815,3254
1702327304832,3246
1702327304845,3230
1702327304857,3214
1702327304886,3182
1702327304898,3150
1702327304911,3134
1702327304923,3126
1702327304941,3094
1702327304953,3070
1702327304970,3070
1702327304983,3038
1702327304996,3022
1702327305008,3006
1702327305037,2970
1702327305049,2942
1702327305062,2942
1702327305079,2902
1702327305092,2894
1702327305105,2878
1702327305122,2838
1702327305135,2814
1702327305147,2798
1702327305165,2766
1702327305188,2734
1702327305200,2710
1702327305218,2670
1702327305230,2646
1702327305243,2638
1702327305261,2606
1702327305273,2558
1702327305286,2550
1702327305303,2518
1702327305316,2494
1702327305339,2506
1702327305357,2518
1702327305369,2598
1702327305382,2662
1702327305400,2782
1702327305413,2854
1702327305425,2906
1702327305443,3006
1702327305455,3038
1702327305468,3070
1702327305496,3166
1702327305509,3182
1702327305521,3222
1702327305539,3278
1702327305551,3310
1702327305564,3326
1702327305582,3354
1702327305594,3386
1702327305607,3402
1702327305624,3414
1702327305647,3422
1702327305660,3414
1702327305678,3422
1702327305700,3422
1702327305712,3434
1702327305725,3438
1702327305742,3446
1702327305755,3454
1702327305776,3470
1702327305788,3454
1702327305817,3454
1702327305829,3454
1702327305842,3438
1702327305859,3422
1702327305872,3414
1702327305884,3390
1702327305902,3374
1702327305914,3354
1702327305927,3342
1702327305944,3326
1702327305968,3294
1702327305980,3294
1702327305998,3294
1702327306010,3262
1702327306023,3278
1702327306035,3262
1702327306053,3246
1702327306065,3242
1702327306078,3230
1702327306095,3214
1702327306119,3190
1702327306132,3182
1702327306149,3162
1702327306162,3148
1702327306181,3118
1702327306194,3118
1702327306206,3102
1702327306224,3070
1702327306236,3070
1702327306248,3046
1702327306277,3002
1702327306290,2990
1702327306302,2974
1702327306320,2934
1702327306332,2910
1702327306345,2902
1702327306362,2894
1702327306374,2862
1702327306387,2854
1702327306405,2838
1702327306428,2794
1702327306441,2794
1702327306458,2774
1702327306471,2766
1702327306483,2750
1702327306501,2750
1702327306513,2782
1702327306526,2814
1702327306538,2862
1702327306556,2966
1702327306582,3070
1702327306598,3146
1702327306610,3178
1702327306623,3198
1702327306640,3214
1702327306653,3230
1702327306665,3242
1702327306683,3254
1702327306696,3254
1702327306708,3278
1702327306737,3294
1702327306749,3294
1702327306762,3294
1702327306780,3274
1702327306792,3262
1702327306805,3262
1702327306822,3254
1702327306835,3246
1702327306847,3242
1702327306865,3246
1702327306888,3246
1702327306900,3258
1702327306918,3246
1702327306930,3246
1702327306943,3246
1702327306961,3230
1702327306974,3222
1702327306986,3198
1702327307003,3198
1702327307016,3182
1702327307039,3166
1702327307057,3158
1702327307069,3126
1702327307082,3118
1702327307100,3102
1702327307112,3062
1702327307125,3054
1702327307137,3038
1702327307154,3006
1702327307167,2990
1702327307195,2974
1702327307208,2934
1702327307220,2926
1702327307233,2926
1702327307251,2894
1702327307263,2890
1702327307276,2878
1702327307293,2838
1702327307306,2814
1702327307318,2814
1702327307347,2766
1702327307359,2750
1702327307379,2718
1702327307392,2702
1702327307404,2702
1702327307422,2654
1702327307434,2646
1702327307447,2634
1702327307464,2606
1702327307477,2590
1702327307500,2558
1702327307518,2526
1702327307530,2518
1702327307543,2494
1702327307561,2462
1702327307573,2454
1702327307586,2430
1702327307603,2410
1702327307616,2398
1702327307628,2414
1702327307656,2526
1702327307678,2654
1702327307690,2734
1702327307703,2798
1702327307720,2906
1702327307733,2958
1702327307745,2990
1702327307763,3054
1702327307775,3070
1702327307788,3114
1702327307817,3174
1702327307830,3198
1702327307842,3222
1702327307860,3262
1702327307872,3286
1702327307885,3306
1702327307902,3326
1702327307915,3326
1702327307927,3326
1702327307945,3310
1702327307968,3310
1702327307981,3294
1702327307998,3294
1702327308011,3310
1702327308023,3310
1702327308041,3310
1702327308053,3310
1702327308066,3306
1702327308078,3302
1702327308096,3294
1702327308120,3278
1702327308137,3278
1702327308150,3254
1702327308162,3238
1702327308182,3214
1702327308195,3198
1702327308212,3166
1702327308225,3166
1702327308237,3150
1702327308255,3134
1702327308278,3102
1702327308290,3070
1702327308308,3070
1702327308320,3050
1702327308341,3022
1702327308354,3006
1702327308367,2986
1702327308384,2966
1702327308396,2958
1702327308409,2938
1702327308437,2870
1702327308450,2870
1702327308462,2858
1702327308480,2814
1702327308493,2806
1702327308505,2782
1702327308523,2762
1702327308535,2746
1702327308548,2730
1702327308565,2726
1702327308588,2654
1702327308601,2646
1702327308619,2614
1702327308631,2602
1702327308644,2574
1702327308661,2534
1702327308674,2518
1702327308686,2494
1702327308704,2474
1702327308716,2426
1702327308740,2382
1702327308758,2334
1702327308771,2318
1702327308783,2294
1702327308801,2270
1702327308813,2282
1702327308826,2302
1702327308843,2386
1702327308856,2460
1702327308868,2526
1702327308897,2742
1702327308910,2806
1702327308922,2854
1702327308940,2942
1702327308952,2966
1702327308968,2982
1702327308983,3030
1702327308995,3054
1702327309008,3070
1702327309026,3126
1702327309049,3166
1702327309061,3182
1702327309079,3214
1702327309091,3222
1702327309104,3214
1702327309121,3222
1702327309134,3198
1702327309146,3198
1702327309164,3198
1702327309176,3214
1702327309200,3222
1702327309217,3222
1702327309230,3222
1702327309242,3230
1702327309260,3230
1702327309272,3222
1702327309285,3214
1702327309303,3198
1702327309315,3198
1702327309328,3182
1702327309356,3166
1702327309368,3146
1702327309381,3134
1702327309393,3102
1702327309406,3102
1702327309421,3070
1702327309434,3054
1702327309446,3038
1702327309464,3006
1702327309477,2998
1702327309500,2958
1702327309517,2926
1702327309530,2910
1702327309543,2894
1702327309555,2894
1702327309571,2862
1702327309584,2846
1702327309596,2830
1702327309614,2806
1702327309626,2796
1702327309650,2766
1702327309667,2750
1702327309680,2734
1702327309692,2718
1702327309705,2718
1702327309721,2686
1702327309733,2670
1702327309746,2654
1702327309764,2622
1702327309784,2606
1702327309807,2538
1702327309819,2518
1702327309837,2494
1702327309849,2454
1702327309862,2430
1702327309875,2410
1702327309892,2390
1702327309905,2390
1702327309917,2390
1702327309935,2452
1702327309958,2558
1702327309970,2646
1702327309988,2798
1702327310000,2870
1702327310013,2926
1702327310031,3022
1702327310043,3062
1702327310056,3094
1702327310073,3126
1702327310086,3150
1702327310109,3180
1702327310127,3214
1702327310139,3222
1702327310152,3230
1702327310169,3238
1702327310182,3238
1702327310194,3230
1702327310212,3222
1702327310224,3198
1702327310237,3198
1702327310265,3198
1702327310278,3198
1702327310290,3198
1702327310308,3210
1702327310321,3222
1702327310333,3214
1702327310351,3222
1702327310363,3198
1702327310376,3198
1702327310388,3198
1702327310416,3178
1702327310429,3158
1702327310446,3158
1702327310459,3134
1702327310471,3126
1702327310484,3118
1702327310501,3094
1702327310514,3094
1702327310526,3070
1702327310544,3070
1702327310577,3054
1702327310589,3054
1702327310601,3038
1702327310619,3030
1702327310631,3006
1702327310644,3006
1702327310661,2986
1702327310674,2974
1702327310686,2974
1702327310704,2958
1702327310727,2926
1702327310740,2910
1702327310757,2898
1702327310770,2862
1702327310782,2846
1702327310800,2838
1702327310812,2806
1702327310825,2782
1702327310842,2780
1702327310855,2750
1702327310879,2714
1702327310896,2702
1702327310909,2670
1702327310921,2670
1702327310933,2638
1702327310951,2606
1702327310964,2586
1702327310976,2558
1702327310993,2542
1702327311006,2550
1702327311029,2582
1702327311047,2678
1702327311059,2734
1702327311072,2814
1702327311090,2974
1702327311102,3038
1702327311115,3118
1702327311132,3178
1702327311145,3258
1702327311157,3294
1702327311186,3390
1702327311198,3422
1702327311211,3454
1702327311228,3494
1702327311241,3518
1702327311253,3566
1702327311271,3582
1702327311283,3614
1702327311296,3630
1702327311313,3630
1702327311337,3614
1702327311349,3622
1702327311370,3606
1702327311388,3614
1702327311400,3606
1702327311412,3606
1702327311425,3606
1702327311443,3606
1702327311455,3606
1702327311467,3610
1702327311496,3606
1702327311509,3582
1702327311521,3582
1702327311539,3566
1702327311551,3550
1702327311564,3550
1702327311581,3540
1702327311593,3518
1702327311606,3518
1702327311624,3510
1702327311647,3486
1702327311660,3454
1702327311677,3450
1702327311690,3450
1702327311702,3422
1702327311720,3406
1702327311732,3390
1702327311745,3390
1702327311762,3370
1702327311775,3342
1702327311798,3310
1702327311816,3294
1702327311828,3278
1702327311841,3262
1702327311853,3246
1702327311871,3222
1702327311883,3198
1702327311901,3182
1702327311913,3158
1702327311926,3150
1702327311949,3102
1702327311967,3070
1702327311979,3066
1702327311999,3030
1702327312011,3006
1702327312024,2990
1702327312041,2958
1702327312054,2934
1702327312066,2926
1702327312084,2878
1702327312107,2862
1702327312119,2838
1702327312137,2814
1702327312149,2794
1702327312162,2782
1702327312183,2814
1702327312201,2846
1702327312213,2974
1702327312226,3050
1702327312243,3118
1702327312267,3310
1702327312279,3374
1702327312297,3414
1702327312309,3482
1702327312322,3502
1702327312334,3518
1702327312352,3566
1702327312364,3582
1702327312377,3614
1702327312394,3646
1702327312418,3694
1702327312430,3710
1702327312448,3710
1702327312460,3726
1702327312473,3726
1702327312490,3710
1702327312503,3694
1702327312516,3690
1702327312533,3694
1702327312545,3678
1702327312569,3678
1702327312587,3694
1702327312599,3690
1702327312611,3694
1702327312629,3690
1702327312641,3670
1702327312654,3670
1702327312672,3662
1702327312684,3638
1702327312697,3638
1702327312725,3582
1702327312738,3578
1702327312750,3574
1702327312768,3550
1702327312780,3518
1702327312793,3518
1702327312810,3502
1702327312823,3486
1702327312835,3478
1702327312848,3454
1702327312876,3438
1702327312889,3422
1702327312906,3414
1702327312919,3406
1702327312931,3390
1702327312949,3374
1702327312962,3358
1702327312982,3326
1702327312995,3318
1702327313008,3294
1702327313036,3254
1702327313049,3230
1702327313061,3242
1702327313079,3198
1702327313091,3182
1702327313104,3174
1702327313121,3134
1702327313133,3126
1702327313146,3118
1702327313164,3094
1702327313187,3038
1702327313199,3002
1702327313217,2974
1702327313229,2934
1702327313242,2906
1702327313260,2862
1702327313273,2854
1702327313286,2862
1702327313303,2926
1702327313315,2958
1702327313339,3062
1702327313356,3166
1702327313369,3222
1702327313381,3262
1702327313399,3278
1702327313411,3326
1702327313424,3342
1702327313441,3350
1702327313454,3374
1702327313466,3374
1702327313495,3414
1702327313507,3422
1702327313520,3422
1702327313538,3438
1702327313550,3422
1702327313563,3422
1702327313580,3414
1702327313593,3414
1702327313605,3414
1702327313623,3414
1702327313646,3418
1702327313659,3434
1702327313676,3422
1702327313689,3422
1702327313701,3422
1702327313714,3406
1702327313731,3390
1702327313744,3374
1702327313756,3350
1702327313776,3326
1702327313805,3294
1702327313818,3278
1702327313830,3254
1702327313848,3238
1702327313860,3198
1702327313872,3182
1702327313890,3182
1702327313903,3150
1702327313915,3126
1702327313927,3118
1702327313956,3098
1702327313969,3070
1702327313981,3070
1702327313999,3070
1702327314011,3070
1702327314024,3070
1702327314041,3054
1702327314054,3054
1702327314066,3050
1702327314084,3022
1702327314107,2998
1702327314120,2990
1702327314137,2966
1702327314150,2966
1702327314162,2958
1702327314180,2926
1702327314192,2910
1702327314205,2902
1702327314222,2890
1702327314235,2846
1702327314258,2806
1702327314276,2774
1702327314288,2746
1702327314301,2734
1702327314318,2710
1702327314331,2670
1702327314344,2654
1702327314361,2670
1702327314373,2714
1702327314386,2750
1702327314415,2878
1702327314427,3018
1702327314440,3070
1702327314457,3150
1702327314469,3222
1702327314482,3262
1702327314500,3286
1702327314512,3326
1702327314524,3358
1702327314537,3390
1702327314574,3446
1702327314587,3502
1702327314600,3518
1702327314612,3542
1702327314630,3550
1702327314642,3566
1702327314655,3558
1702327314672,3550
1702327314685,3542
1702327314697,3534
1702327314725,3534
1702327314738,3542
1702327314750,3550
1702327314768,3566
1702327314780,3566
1702327314793,3566
1702327314810,3566
1702327314823,3566
1702327314835,3566
1702327314853,3566
1702327314877,3542
1702327314889,3534
1702327314907,3510
1702327314919,3502
1702327314932,3486
1702327314949,3470
1702327314962,3446
1702327314974,3434
1702327314992,3438
1702327315004,3414
1702327315028,3382
1702327315045,3370
1702327315058,3350
1702327315070,3342
1702327315083,3326
1702327315100,3294
1702327315113,3294
1702327315125,3278
1702327315143,3246
1702327315155,3230
1702327315179,3198
1702327315197,3182
1702327315209,3158
1702327315221,3150
1702327315239,3102
1702327315251,3102
1702327315271,3070
1702327315283,3050
1702327315296,3038
1702327315313,2998
1702327315337,2970
1702327315350,2942
1702327315371,2926
1702327315388,2894
1702327315401,2878
1702327315414,2846
1702327315431,2814
1702327315443,2798
1702327315464,2766
1702327315476,2746
1702327315500,2730
1702327315517,2702
1702327315532,2702
1702327315549,2734
1702327315562,2766
1702327315574,2814
1702327315592,2942
1702327315604,3034
1702327315624,3150
1702327315637,3214
1702327315665,3294
1702327315678,3358
1702327315698,3406
1702327315711,3422
1702327315723,3438
1702327315741,3478
1702327315753,3502
1702327315766,3518
1702327315786,3550
1702327315798,3566
1702327315827,3566
1702327315839,3562
1702327315860,3550
1702327315872,3542
1702327315890,3518
1702327315902,3518
1702327315915,3518
1702327315927,3534
1702327315948,3534
1702327315965,3534
1702327315988,3542
1702327316001,3518
1702327316019,3518
1702327316032,3510
1702327316052,3502
1702327316064,3478
1702327316077,3470
1702327316097,3438
1702327316109,3422
1702327316127,3414
1702327316150,3390
1702327316168,3374
1702327316181,3342
1702327316194,3326
1702327316211,3322
1702327316224,3306
1702327316237,3284
1702327316257,3278
1702327316269,3246
1702327316287,3230
1702327316310,3198
1702327316323,3182
1702327316344,3158
1702327316361,3118
1702327316374,3102
1702327316386,3070
1702327316404,3054
1702327316419,3038
1702327316436,3020
1702327316449,2986
1702327316473,2966
1702327316493,2942
1702327316510,2926
1702327316523,2878
1702327316535,2878
1702327316553,2858
1702327316565,2814
1702327316585,2806
1702327316598,2782
1702327316611,2750
1702327316639,2718
1702327316654,2686
1702327316672,2666
1702327316684,2654
1702327316697,2622
1702327316714,2602
1702327316727,2602
1702327316747,2654
1702327316759,2686
1702327316772,2734
1702327316801,2902
1702327316821,3002
1702327316833,3038
1702327316846,3062
1702327316863,3070
1702327316876,3098
1702327316888,3098
1702327316907,3118
1702327316920,3118
1702327316932,3130
1702327316961,3162
1702327316981,3158
1702327316993,3150
1702327317006,3150
1702327317018,3134
1702327317036,3118
1702327317048,3110
1702327317068,3102
1702327317080,3070
1702327317093,3070
1702327317121,3094
1702327317141,3102
1702327317154,3070
1702327317166,3070
1702327317184,3070
1702327317196,3062
1702327317209,3054
1702327317228,3046
1702327317241,3030
1702327317253,3018
1702327317282,2990
1702327317302,2958
1702327317315,2942
1702327317327,2926
1702327317345,2926
1702327317358,2890
1702327317372,2874
1702327317389,2862
1702327317401,2830
1702327317413,2830
1702327317432,2798
1702327317445,2782
1702327317465,2750
1702327317477,2734
1702327317494,2732
1702327317507,2698
1702327317519,2678
1702327317540,2654
1702327317552,2634
1702327317570,2604
1702327317593,2558
1702327317606,2550
1702327317626,2518
1702327317644,2494
1702327317656,2470
1702327317669,2458
1702327317681,2422
1702327317701,2398
1702327317719,2382
1702327317731,2358
1702327317755,2302
1702327317775,2302
1702327317787,2270
1702327317805,2254
1702327317817,2218
1702327317829,2206
1702327317847,2198
1702327317862,2190
1702327317880,2230
1702327317892,2270
1702327317916,2398
1702327317936,2542
1702327317954,2614
1702327317966,2734
1702327317978,2778
1702327317991,2814
1702327318008,2870
1702327318029,2878
1702327318041,2942
1702327318054,2966
1702327318082,3030
1702327318097,3094
1702327318115,3150
1702327318127,3166
1702327318140,3182
1702327318157,3182
1702327318173,3190
1702327318190,3166
1702327318203,3150
1702327318215,3134
1702327318244,3114
1702327318264,3118
1702327318276,3102
1702327318289,3110
1702327318301,3070
1702327318319,3102
1702327318339,3070
1702327318352,3070
1702327318364,3070
1702327318382,3066
1702327318405,3028
1702327318426,2998
1702327318438,2990
1702327318450,2990
1702327318468,2974
1702327318480,2974
1702327318501,2974
1702327318513,2958
1702327318526,2942
1702327318543,2942
1702327318566,2918
1702327318586,2878
1702327318599,2862
1702327318611,2846
1702327318629,2810
1702327318641,2798
1702327318661,2766
1702327318674,2750
1702327318686,2734
1702327318704,2710
1702327318728,2686
1702327318746,2654
1702327318759,2638
1702327318772,2622
1702327318789,2590
1702327318801,2558
1702327318821,2526
1702327318834,2510
1702327318846,2494
1702327318864,2446
1702327318888,2398
1702327318907,2366
1702327318920,2358
1702327318932,2334
1702327318950,2302
1702327318962,2270
1702327318982,2238
1702327318995,2218
1702327319012,2198
1702327319025,2158
1702327319048,2122
1702327319068,2076
1702327319080,2046
1702327319092,2046
1702327319110,2038
1702327319122,2046
1702327319143,2094
1702327319155,2142
1702327319168,2218
1702327319185,2362
1702327319209,2494
1702327319228,2606
1702327319240,2646
1702327319253,2686
1702327319270,2746
1702327319283,2766
1702327319303,2810
1702327319316,2830
1702327319328,2858
1702327319346,2910
1702327319372,2942
1702327319388,2970
1702327319401,2974
1702327319413,2982
1702327319431,2966
1702327319443,2966
1702327319463,2966
1702327319476,2966
1702327319488,2966
1702327319506,2970
1702327319537,2982
1702327319550,2974
1702327319562,2990
1702327319580,2974
1702327319592,2974
1702327319605,2974
1702327319625,2964
1702327319637,2958
1702327319655,2938
1702327319667,2926
1702327319699,2910
1702327319711,2902
1702327319723,2894
1702327319741,2878
1702327319753,2878
1702327319766,2874
1702327319786,2846
1702327319798,2858
1702327319816,2846
1702327319829,2846
1702327319860,2830
1702327319872,2838
1702327319890,2814
1702327319902,2810
1702327319915,2798
1702327319927,2798
1702327319947,2782
1702327319965,2766
1702327319977,2750
1702327319990,2734
1702327320082,2590
1702327320105,2542
1702327320130,2486
1702327320150,2462
1702327320172,2430
1702327320192,2398
1702327320212,2382
1702327320242,2350
1702327320270,2302
1702327320300,2266
1702327320333,2262
1702327320353,2302
1702327320373,2398
1702327320403,2614
1702327320426,2666
1702327320457,2766
1702327320481,2838
1702327320514,2902
1702327320534,2926
1702327320564,3006
1702327320607,3028
1702327320633,3022
1702327320655,3006
1702327320681,3030
1702327320706,3038
1702327320727,3046
1702327320757,3062
1702327320782,3070
1702327320801,3062
1702327320835,3050
1702327320866,3038
1702327320886,3030
1702327320917,2966
1702327320942,2942
1702327320962,2934
1702327320995,2894
1702327321015,2870
1702327321045,2838
1702327321067,2798
1702327321093,2766
1702327321142,2686
1702327321167,2666
1702327321187,2638
1702327321207,2606
1702327321238,2534
1702327321263,2494
1702327321283,2478
1702327321316,2414
1702327321336,2398
1702327321366,2334
1702327321400,2286
1702327321430,2230
1702327321445,2222
1702327321477,2302
